PULocationID,day_of_week,pickup_hour,min,p10,p25,p50,p75,p90,max,normalised_busyness
158,4,10,42,47.0,53.25,63.0,73.5,81.8,97,0.08488691208479227
158,4,11,51,57.1,66.25,82.5,91.25,98.9,112,0.10371912557963471
158,4,12,40,62.2,73.0,93.5,104.75,114.9,129,0.11914450648244534
158,4,13,64,74.0,82.75,96.0,106.25,114.9,132,0.126999148291852
158,4,14,71,85.0,92.75,113.5,123.25,129.9,165,0.14034257594397653
158,4,15,77,92.0,101.0,127.5,143.25,155.9,185,0.1516986845840825
158,4,16,92,98.0,115.25,140.0,157.0,178.8,204,0.16712406548689315
158,4,17,94,120.1,127.75,159.5,192.75,218.8,263,0.19844799848585215
158,4,18,105,132.4,151.25,188.5,234.25,265.09999999999997,352,0.22475631683543104
158,4,19,122,136.70000000000002,160.25,192.5,236.25,270.0,315,0.20034068325920318
158,4,20,90,113.2,130.75,158.0,192.25,209.8,265,0.1844421311630548
158,4,21,94,128.0,139.0,175.0,192.75,209.9,226,0.2015709283618813
158,4,22,90,134.5,155.5,192.5,222.25,245.39999999999998,263,0.19598750828049585
158,4,23,78,136.9,184.0,225.0,259.0,282.4,325,0.16769187091889845
158,5,0,61,166.4,220.75,267.5,301.25,332.9,369,0.14753477808271032
158,5,1,60,169.1,223.75,258.5,291.0,319.59999999999997,358,0.12283524179047978
158,5,2,37,106.70000000000002,140.75,177.0,214.5,231.7,274,0.08034446862874987
158,5,3,25,50.300000000000004,70.75,86.0,100.0,111.0,159,0.04126052805905177
158,5,4,4,12.0,15.0,20.0,26.0,33.0,56,0.010977571685435792
158,5,5,1,2.0,2.0,3.0,4.5,6.0,9,0.003406832592031797
158,5,6,1,2.0,3.0,4.0,6.0,8.0,12,0.01305952493612189
158,5,7,1,4.0,6.0,8.5,10.25,12.300000000000004,14,0.03151320147629412
158,5,8,6,12.100000000000001,16.0,18.5,23.25,27.799999999999997,42,0.06009274155389419
158,5,9,23,28.1,33.75,44.5,51.75,59.9,76,0.06965079965931674
158,5,10,35,53.2,58.75,73.0,86.0,96.8,125,0.08488691208479227
158,5,11,55,72.2,82.0,99.0,110.25,118.5,136,0.10371912557963471
158,5,12,60,80.1,94.0,115.5,132.5,140.9,156,0.11914450648244534
158,5,13,80,97.2,111.0,133.5,156.75,168.0,193,0.126999148291852
158,5,14,87,107.3,124.75,146.0,163.25,177.9,210,0.14034257594397653
158,5,15,101,120.1,133.0,156.5,183.0,202.39999999999998,219,0.1516986845840825
158,5,16,118,133.1,147.5,170.0,196.25,216.9,230,0.16712406548689315
158,5,17,101,135.1,148.5,179.0,213.75,229.39999999999998,258,0.19844799848585215
158,5,18,106,138.1,152.0,195.0,220.25,253.8,303,0.22475631683543104
158,5,19,99,126.2,147.75,184.5,232.25,256.7,324,0.20034068325920318
158,5,20,96,110.60000000000001,136.75,160.0,189.75,226.2,269,0.1844421311630548
158,5,21,97,107.3,140.5,164.0,195.0,212.6,251,0.2015709283618813
158,5,22,87,133.3,165.75,202.0,233.5,251.5,277,0.19598750828049585
158,5,23,93,173.3,198.25,230.5,274.0,283.9,320,0.16769187091889845
158,6,0,85,165.5,227.25,261.0,299.25,320.9,357,0.14753477808271032
158,6,1,69,152.1,223.25,270.0,303.5,322.7,402,0.12283524179047978
158,6,2,50,95.0,154.5,187.0,214.0,232.0,273,0.08034446862874987
158,6,3,28,51.5,77.0,103.5,118.0,126.9,149,0.04126052805905177
158,6,4,3,16.0,18.75,25.0,32.0,36.8,64,0.010977571685435792
158,6,5,1,2.0,2.75,4.0,5.0,8.0,14,0.003406832592031797
158,6,6,1,2.0,3.0,4.0,5.0,6.100000000000001,9,0.01305952493612189
158,6,7,1,3.0,5.0,7.0,9.75,13.5,20,0.03151320147629412
158,6,8,5,10.0,11.0,14.0,20.5,26.0,35,0.06009274155389419
158,6,9,14,21.1,25.75,33.5,42.5,54.699999999999996,65,0.06965079965931674
158,6,10,31,43.300000000000004,51.5,66.5,76.0,89.39999999999999,113,0.08488691208479227
158,6,11,53,64.1,74.75,86.5,102.25,115.6,186,0.10371912557963471
158,6,12,43,74.1,85.5,108.0,119.5,144.6,202,0.11914450648244534
158,6,13,64,79.60000000000001,101.75,117.0,131.75,154.7,174,0.126999148291852
158,6,14,66,89.2,105.0,124.5,139.0,146.9,210,0.14034257594397653
158,6,15,77,94.1,107.0,123.0,137.25,160.6,181,0.1516986845840825
158,6,16,78,97.5,118.75,130.5,146.5,159.8,188,0.16712406548689315
158,6,17,56,102.1,107.75,131.0,144.25,157.1,178,0.19844799848585215
158,6,18,55,93.1,105.75,124.0,139.0,159.7,186,0.22475631683543104
158,6,19,51,67.9,94.25,104.0,122.75,141.6,168,0.20034068325920318
158,6,20,49,66.0,81.0,93.5,107.75,119.9,133,0.1844421311630548
158,6,21,43,60.1,74.25,86.5,102.5,113.9,126,0.2015709283618813
158,6,22,29,44.800000000000004,60.0,74.0,93.25,101.9,113,0.19598750828049585
158,6,23,17,23.200000000000003,31.0,40.5,51.25,74.99999999999999,131,0.16769187091889845
161,0,0,16,22.2,27.0,34.0,44.0,57.60000000000001,321,0.13135232327055926
161,0,1,6,9.0,10.0,14.0,18.0,23.0,258,0.05545566385918425
161,0,2,2,5.0,6.0,7.0,10.0,13.0,246,0.02346929118955238
161,0,3,1,3.7,4.0,5.0,7.0,10.0,106,0.014384404277467587
161,0,4,1,4.0,5.5,8.0,11.0,12.800000000000004,67,0.012586353742784138
161,0,5,13,41.2,48.0,56.0,65.0,71.4,85,0.056685908961862395
161,0,6,27,105.4,151.0,174.0,193.0,210.60000000000002,235,0.18254944638970377
161,0,7,31,156.0,317.0,387.0,405.0,425.6,534,0.40938771647582095
161,0,8,44,212.60000000000002,405.0,494.0,532.0,569.6,618,0.5570171287971988
161,0,9,93,258.8,403.0,458.0,488.0,513.4,580,0.5656288445159459
161,0,10,188,312.6,383.0,422.0,468.0,503.40000000000003,528,0.5742405602346929
161,0,11,168,309.40000000000003,403.0,463.0,504.0,542.6,598,0.6492855114980599
161,0,12,222,357.0,453.0,498.0,535.0,566.2,662,0.6843001798050534
161,0,13,224,408.4,474.0,521.0,559.0,602.0000000000001,682,0.7093782530519541
161,0,14,300,451.2,496.0,557.0,596.0,637.4000000000001,705,0.7630358663764549
161,0,15,285,459.6,510.0,553.0,602.0,639.6,727,0.7620895239897794
161,0,16,232,404.0,502.0,565.0,630.0,663.2,708,0.8004163906501371
161,0,17,242,410.6,574.0,673.0,734.0,809.0,852,0.9089618624018169
161,0,18,285,380.0,558.0,683.0,752.0,800.4,872,0.9021481972177533
161,0,19,227,354.4,470.0,524.0,606.0,647.2,707,0.7490299990536576
161,0,20,177,301.8,419.0,490.0,565.0,617.6,747,0.6521245386580865
161,0,21,145,295.0,375.0,506.0,560.0,591.4000000000001,776,0.6444591653260149
161,0,22,102,169.2,220.0,297.0,348.0,396.6,571,0.5358190593356676
161,0,23,42,83.6,108.0,129.0,160.0,215.80000000000007,319,0.2953534588814233
161,1,0,22,35.0,41.0,49.0,67.0,81.80000000000003,157,0.13135232327055926
161,1,1,3,16.0,17.0,21.0,26.0,31.800000000000004,45,0.05545566385918425
161,1,2,2,5.0,6.0,8.0,10.0,12.899999999999999,21,0.02346929118955238
161,1,3,2,4.0,5.0,6.0,7.0,10.0,13,0.014384404277467587
161,1,4,3,3.0,4.0,7.0,8.25,11.700000000000003,14,0.012586353742784138
161,1,5,20,43.0,48.0,57.0,63.0,68.0,79,0.056685908961862395
161,1,6,51,151.2,166.0,185.0,210.0,220.0,259,0.18254944638970377
161,1,7,99,307.0,394.0,447.0,485.0,510.8,578,0.40938771647582095
161,1,8,148,426.2,513.0,608.0,652.0,680.8,846,0.5570171287971988
161,1,9,194,383.4,503.0,583.0,607.0,628.0,697,0.5656288445159459
161,1,10,169,385.0,475.0,539.0,572.0,608.4000000000001,655,0.5742405602346929
161,1,11,190,439.2,544.0,574.0,623.0,655.4,718,0.6492855114980599
161,1,12,330,457.6,538.0,593.0,634.0,660.6,810,0.6843001798050534
161,1,13,300,499.0,561.0,610.0,666.0,705.6,815,0.7093782530519541
161,1,14,374,521.2,590.0,667.0,721.0,761.6,851,0.7630358663764549
161,1,15,280,526.4,588.0,638.0,697.0,724.4,799,0.7620895239897794
161,1,16,201,538.0,599.0,656.0,703.0,787.6000000000001,914,0.8004163906501371
161,1,17,352,575.4,720.0,792.0,861.0,921.6,1015,0.9089618624018169
161,1,18,300,627.0,751.0,826.0,894.0,963.8000000000001,1026,0.9021481972177533
161,1,19,305,459.6,595.0,690.0,759.0,803.2,961,0.7490299990536576
161,1,20,260,401.8,536.0,653.0,779.0,825.6,880,0.6521245386580865
161,1,21,266,417.0,532.0,662.0,718.0,765.0,885,0.6444591653260149
161,1,22,167,299.0,364.0,502.0,579.0,607.4000000000001,712,0.5358190593356676
161,1,23,82,146.4,171.0,215.0,272.0,337.6,402,0.2953534588814233
161,2,0,33,51.1,69.5,84.5,106.75,134.9,169,0.13135232327055926
161,2,1,12,17.1,21.75,26.0,31.25,43.8,119,0.05545566385918425
161,2,2,5,6.1000000000000005,9.75,12.0,15.25,20.0,27,0.02346929118955238
161,2,3,2,5.0,6.0,7.5,10.0,11.100000000000001,22,0.014384404277467587
161,2,4,2,4.0,5.0,7.0,9.25,11.0,20,0.012586353742784138
161,2,5,4,36.6,47.75,56.0,65.0,72.8,82,0.056685908961862395
161,2,6,25,151.70000000000002,182.0,198.5,218.0,230.29999999999998,279,0.18254944638970377
161,2,7,45,299.3,427.75,462.5,499.25,528.3,643,0.40938771647582095
161,2,8,53,433.0,565.75,629.5,691.0,729.0,838,0.5570171287971988
161,2,9,142,423.7,543.25,593.0,633.75,670.0,707,0.5656288445159459
161,2,10,248,439.3,506.75,537.5,577.25,610.9,657,0.5742405602346929
161,2,11,281,510.4,562.5,595.0,618.5,659.9,706,0.6492855114980599
161,2,12,284,535.2,559.5,598.5,632.75,682.1,757,0.6843001798050534
161,2,13,321,563.8,595.75,627.5,673.5,711.1,811,0.7093782530519541
161,2,14,332,523.9,604.75,677.5,723.5,778.9,871,0.7630358663764549
161,2,15,376,540.9,593.75,661.0,723.0,774.0,862,0.7620895239897794
161,2,16,321,540.3000000000001,631.0,701.0,755.75,817.0,891,0.8004163906501371
161,2,17,252,595.5,746.0,847.0,888.5,928.9,1027,0.9089618624018169
161,2,18,218,597.1,734.75,841.5,922.0,960.9,1023,0.9021481972177533
161,2,19,194,523.1,628.25,733.5,781.5,828.9,896,0.7490299990536576
161,2,20,203,455.3,581.0,695.0,783.75,818.8,899,0.6521245386580865
161,2,21,181,401.40000000000003,570.0,677.0,758.0,797.0,901,0.6444591653260149
161,2,22,166,332.2,408.5,525.0,602.75,638.8,750,0.5358190593356676
161,2,23,113,150.3,184.75,252.0,330.0,386.2,503,0.2953534588814233
161,3,0,27,62.7,81.5,94.0,121.75,160.6,208,0.13135232327055926
161,3,1,7,25.0,28.75,33.5,40.0,46.8,73,0.05545566385918425
161,3,2,6,11.0,12.0,14.0,16.25,19.9,26,0.02346929118955238
161,3,3,5,6.0,8.0,10.0,13.5,15.0,18,0.014384404277467587
161,3,4,4,5.0,7.0,9.0,11.0,14.100000000000001,26,0.012586353742784138
161,3,5,9,43.2,54.75,63.5,69.25,78.9,98,0.056685908961862395
161,3,6,28,156.6,186.25,204.0,223.25,242.9,288,0.18254944638970377
161,3,7,29,301.3,424.75,476.0,510.75,576.7,612,0.40938771647582095
161,3,8,71,411.50000000000006,584.5,631.5,674.5,722.0,770,0.5570171287971988
161,3,9,120,468.0,546.75,587.0,642.25,684.0,812,0.5656288445159459
161,3,10,186,443.1,485.75,553.5,590.75,629.4,702,0.5742405602346929
161,3,11,191,471.6,543.5,599.0,627.75,649.7,749,0.6492855114980599
161,3,12,232,521.3,540.0,604.5,633.25,681.1999999999999,718,0.6843001798050534
161,3,13,242,503.0,575.75,635.5,670.5,702.4,788,0.7093782530519541
161,3,14,288,534.3000000000001,624.0,672.5,719.75,760.2,917,0.7630358663764549
161,3,15,272,547.9,611.25,670.5,735.0,766.2,817,0.7620895239897794
161,3,16,265,568.0,635.0,714.0,773.0,789.9,827,0.8004163906501371
161,3,17,272,559.3000000000001,697.0,828.5,916.75,952.7,1056,0.9089618624018169
161,3,18,239,576.2,750.5,853.5,924.75,984.6,1054,0.9021481972177533
161,3,19,184,523.2,644.25,704.0,771.25,820.2,902,0.7490299990536576
161,3,20,145,433.2,522.0,670.5,750.75,804.9,860,0.6521245386580865
161,3,21,145,466.5,543.75,653.0,735.75,769.9,838,0.6444591653260149
161,3,22,194,334.20000000000005,454.25,552.5,628.25,660.0,721,0.5358190593356676
161,3,23,114,184.6,218.5,322.0,405.25,445.4,559,0.2953534588814233
161,4,0,36,76.1,100.25,136.5,176.0,203.39999999999998,294,0.13135232327055926
161,4,1,15,28.1,39.0,50.5,58.0,70.8,119,0.05545566385918425
161,4,2,5,13.100000000000001,17.0,21.0,24.0,29.0,68,0.02346929118955238
161,4,3,5,8.0,10.0,12.0,15.0,18.0,34,0.014384404277467587
161,4,4,5,6.0,9.0,13.0,17.5,20.0,37,0.012586353742784138
161,4,5,11,36.1,44.75,51.5,60.25,67.0,76,0.056685908961862395
161,4,6,40,114.5,131.75,147.0,164.25,175.29999999999998,205,0.18254944638970377
161,4,7,83,180.0,256.75,291.0,334.25,363.09999999999997,427,0.40938771647582095
161,4,8,115,233.00000000000003,314.75,377.5,422.0,460.09999999999997,575,0.5570171287971988
161,4,9,188,296.1,355.0,404.0,443.0,473.0,512,0.5656288445159459
161,4,10,254,341.8,385.75,422.0,468.75,494.8,557,0.5742405602346929
161,4,11,302,374.1,426.5,482.5,520.0,565.7,608,0.6492855114980599
161,4,12,365,425.1,474.0,504.5,560.75,611.3,680,0.6843001798050534
