dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1704438000,2024-01-05 07:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-3.07,10000,-9.38,-10.07,-4.13,-2.14,1024,,,58,11.32,320,,,,,,0,800,Clear,sky is clear,01n
1704441600,2024-01-05 08:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-3.04,10000,-9.16,-10.04,-4.33,-2.14,1024,,,59,8.23,310,12.35,,,,,0,800,Clear,sky is clear,01n
1704445200,2024-01-05 09:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-3.04,10000,-8.97,-9.4,-4.39,-2.14,1024,,,60,6.17,310,,,,,,0,800,Clear,sky is clear,01n
1704448800,2024-01-05 10:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-3.02,10000,-9.14,-8.45,-4.33,-2.14,1025,,,59,4.63,300,,,,,,0,800,Clear,sky is clear,01n
1704452400,2024-01-05 11:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-3.06,10000,-8.99,-9.14,-4.56,-2.14,1025,,,60,5.66,300,,,,,,0,800,Clear,sky is clear,01n
1704456000,2024-01-05 12:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-2.84,10000,-8.97,-9.42,-4.39,-2.14,1026,,,59,6.71,300,,,,,,0,800,Clear,sky is clear,01n
1704459600,2024-01-05 13:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-2.67,10000,-8.81,-8.34,-3.44,-2.14,1026,,,59,5.14,300,,,,,,0,800,Clear,sky is clear,01d
1704463200,2024-01-05 14:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-1.96,10000,-8.72,-7.75,-2.9,-1.14,1027,,,56,5.66,300,,,,,,0,800,Clear,sky is clear,01d
1704466800,2024-01-05 15:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-1.03,10000,-8.69,-6.58,-1.25,-0.14,1027,,,52,5.66,320,8.23,,,,,0,800,Clear,sky is clear,01d
1704470400,2024-01-05 16:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.12,10000,-8.77,-4.22,-0.14,1.22,1027,,,47,4.12,330,,,,,,0,800,Clear,sky is clear,01d
1704474000,2024-01-05 17:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.93,10000,-8.34,-4.59,0.42,1.78,1025,,,46,6.69,290,8.23,,,,,0,800,Clear,sky is clear,01d
1704477600,2024-01-05 18:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.95,10000,-7.51,-2.81,0.97,3.08,1024,,,46,5.66,310,,,,,,0,800,Clear,sky is clear,01d
1704481200,2024-01-05 19:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.41,10000,-7.64,-1.7,2.08,3.42,1024,,,44,4.63,290,,,,,,0,800,Clear,sky is clear,01d
1704484800,2024-01-05 20:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.75,10000,-7.1,-2.04,2.08,3.98,1024,,,45,6.17,300,,,,,,0,800,Clear,sky is clear,01d
1704488400,2024-01-05 21:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.9,10000,-6.98,-1.61,2.27,3.32,1023,,,45,5.66,270,,,,,,0,800,Clear,sky is clear,01d
1704492000,2024-01-05 22:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.3,10000,-6.97,-2.11,1.22,2.86,1023,,,47,5.14,310,,,,,,0,800,Clear,sky is clear,01n
1704495600,2024-01-05 23:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.19,10000,-6.82,-1.97,1.53,2.86,1024,,,48,4.63,250,,,,,,0,800,Clear,sky is clear,01n
1704499200,2024-01-06 00:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.18,10000,-6.59,-1.68,0.87,2.86,1024,,,49,4.12,260,,,,,,0,800,Clear,sky is clear,01n
1704502800,2024-01-06 01:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.1,10000,-6.19,-2.09,0.11,2.86,1024,,,51,4.63,250,,,,,,0,800,Clear,sky is clear,01n
1704506400,2024-01-06 02:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.68,10000,-5.88,-2.3,-0.45,2.21,1024,,,54,4.12,260,,,,,,0,800,Clear,sky is clear,01n
1704510000,2024-01-06 03:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.17,10000,-6.09,-3.53,-0.13,1.86,1024,,,55,5.14,270,,,,,,0,800,Clear,sky is clear,01n
1704513600,2024-01-06 04:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.78,10000,-5.8,-3.03,-1.13,1.66,1024,,,58,3.58,260,,,,,,0,800,Clear,sky is clear,01n
1704517200,2024-01-06 05:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.78,10000,-5.8,-2.27,-1.06,1.66,1023,,,58,2.68,270,,,,,,0,800,Clear,sky is clear,01n
1704520800,2024-01-06 06:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.44,10000,-5.89,-3.05,-1.25,1.08,1023,,,59,3.09,280,,,,,,0,800,Clear,sky is clear,01n
1704524400,2024-01-06 07:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.15,10000,-5.74,-2.92,-2.11,1.1,1024,,,61,2.57,260,,,,,,0,800,Clear,sky is clear,01n
1704528000,2024-01-06 08:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.18,10000,-5.53,-2.88,-1.81,1.08,1023,,,62,2.57,250,,,,,,0,800,Clear,sky is clear,01n
1704531600,2024-01-06 09:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-0.11,10000,-5.42,-2.66,-1.81,0.55,1023,,,64,2.06,270,,,,,,0,800,Clear,sky is clear,01n
1704535200,2024-01-06 10:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-0.07,10000,-5.56,-2.61,-2.17,0.86,1023,,,63,2.06,240,,,,,,0,800,Clear,sky is clear,01n
1704538800,2024-01-06 11:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-0.18,10000,-5.49,-3.31,-2.13,0.08,1023,,,64,2.57,260,,,,,,0,800,Clear,sky is clear,01n
1704542400,2024-01-06 12:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,-0.13,10000,-5.26,-1.97,-1.78,0.55,1023,,,65,1.54,80,,,,,,0,800,Clear,sky is clear,01n
1704546000,2024-01-06 13:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.33,10000,-5.4,-3.18,-1.78,1.08,1023,,,62,3.09,70,,,,,,0,800,Clear,sky is clear,01d
1704549600,2024-01-06 14:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.75,10000,-4.86,-3.08,-1.22,1.08,1023,,,63,3.6,90,,,,,,0,800,Clear,sky is clear,01d
1704553200,2024-01-06 15:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.29,10000,-4.4,-2.78,-0.67,2.08,1022,,,63,4.12,40,14.4,0.25,,,,0,500,Rain,light rain,10d
1704556800,2024-01-06 16:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.69,10000,-4.25,-2.88,0.05,2.09,1022,,,62,5.14,60,,,,,,0,800,Clear,sky is clear,01d
1704560400,2024-01-06 17:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.18,10000,-4.03,-1.99,0.87,2.86,1020,,,61,4.63,50,,,,,,40,802,Clouds,scattered clouds,03d
1704564000,2024-01-06 18:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.56,10000,-3.15,-1.79,1.87,3.08,1019,,,64,5.14,70,,,,,,100,804,Clouds,overcast clouds,04d
1704567600,2024-01-06 19:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.76,10000,-2.98,-1.79,1.87,3.21,1017,,,64,5.66,70,,,,,,100,804,Clouds,overcast clouds,04d
1704571200,2024-01-06 20:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.69,10000,-2.14,-2.34,1.55,3.2,1017,,,69,6.71,60,,0.33,,,,100,500,Rain,light rain,10d
1704574800,2024-01-06 21:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.05,402,-1.48,-4.43,0.05,1.86,1015,,,82,6.69,60,,0.25,,,,100,602,Snow,heavy snow,13d
1704574800,2024-01-06 21:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.05,402,-1.48,-4.43,0.05,1.86,1015,,,82,6.69,60,,0.25,,,,100,500,Rain,light rain,10d
1704578400,2024-01-06 22:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.97,2414,-0.97,-4.75,0.05,1.54,1014,,,86,7.2,70,,0.55,,,,100,600,Snow,light snow,13n
1704578400,2024-01-06 22:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.97,2414,-0.97,-4.75,0.05,1.54,1014,,,86,7.2,70,,0.55,,,,100,701,Mist,mist,50n
1704578400,2024-01-06 22:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,0.97,2414,-0.97,-4.75,0.05,1.54,1014,,,86,7.2,70,,0.55,,,,100,500,Rain,light rain,10n
1704582000,2024-01-06 23:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.5,4828,-0.37,-4.46,0.45,2.09,1013,,,87,8.23,30,,0.95,,,,100,500,Rain,light rain,10n
1704582000,2024-01-06 23:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.5,4828,-0.37,-4.46,0.45,2.09,1013,,,87,8.23,30,,0.95,,,,100,600,Snow,light snow,13n
1704582000,2024-01-06 23:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.5,4828,-0.37,-4.46,0.45,2.09,1013,,,87,8.23,30,,0.95,,,,100,701,Mist,mist,50n
1704585600,2024-01-07 00:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.42,4023,-0.3,-4.37,0.44,2.08,1011,,,88,7.72,40,11.32,1.75,,,,100,600,Snow,light snow,13n
1704585600,2024-01-07 00:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.42,4023,-0.3,-4.37,0.44,2.08,1011,,,88,7.72,40,11.32,1.75,,,,100,701,Mist,mist,50n
1704585600,2024-01-07 00:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.42,4023,-0.3,-4.37,0.44,2.08,1011,,,88,7.72,40,11.32,1.75,,,,100,501,Rain,moderate rain,10n
1704589200,2024-01-07 01:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.71,6437,-0.05,-4.37,0.99,2.09,1009,,,88,8.75,30,11.32,2.03,,,,100,600,Snow,light snow,13n
1704589200,2024-01-07 01:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.71,6437,-0.05,-4.37,0.99,2.09,1009,,,88,8.75,30,11.32,2.03,,,,100,701,Mist,mist,50n
1704589200,2024-01-07 01:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.71,6437,-0.05,-4.37,0.99,2.09,1009,,,88,8.75,30,11.32,2.03,,,,100,501,Rain,moderate rain,10n
1704592800,2024-01-07 02:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.06,8047,0.59,-4.54,1.16,2.86,1007,,,90,10.8,70,12.86,1.81,,,,100,501,Rain,moderate rain,10n
1704592800,2024-01-07 02:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.06,8047,0.59,-4.54,1.16,2.86,1007,,,90,10.8,70,12.86,1.81,,,,100,701,Mist,mist,50n
1704596400,2024-01-07 03:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.02,6437,0.4,-4.98,0.87,2.86,1005,,,89,12.86,50,15.95,1.9,4.06,,,100,501,Rain,moderate rain,10n
1704596400,2024-01-07 03:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.02,6437,0.4,-4.98,0.87,2.86,1005,,,89,12.86,50,15.95,1.9,4.06,,,100,701,Mist,mist,50n
1704600000,2024-01-07 04:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.28,9656,0.81,-4.52,0.87,2.86,1005,,,90,11.83,70,14.92,1.11,,,,100,501,Rain,moderate rain,10n
1704600000,2024-01-07 04:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.28,9656,0.81,-4.52,0.87,2.86,1005,,,90,11.83,70,14.92,1.11,,,,100,701,Mist,mist,50n
1704603600,2024-01-07 05:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.11,10000,0.8,-4.32,0.67,2.86,1005,,,91,10.29,40,15.43,0.38,,,,100,500,Rain,light rain,10n
1704607200,2024-01-07 06:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.2,6437,0.89,-4.49,0.87,2.86,1005,,,91,11.32,50,14.92,0.51,,,,100,500,Rain,light rain,10n
1704607200,2024-01-07 06:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.2,6437,0.89,-4.49,0.87,2.86,1005,,,91,11.32,50,14.92,0.51,,,,100,701,Mist,mist,50n
1704610800,2024-01-07 07:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.12,6437,0.65,-4,0.87,2.86,1004,,,90,9.26,40,,0.3,,,,100,701,Mist,mist,50n
1704610800,2024-01-07 07:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.12,6437,0.65,-4,0.87,2.86,1004,,,90,9.26,40,,0.3,,,,100,500,Rain,light rain,10n
1704614400,2024-01-07 08:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.34,8047,1.02,-3.71,1,3.32,1003,,,91,9.26,50,12.86,0.32,,,,100,701,Mist,mist,50n
1704614400,2024-01-07 08:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.34,8047,1.02,-3.71,1,3.32,1003,,,91,9.26,50,12.86,0.32,,,,100,500,Rain,light rain,10n
1704618000,2024-01-07 09:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.49,8047,1.32,-3.96,1.56,3.32,1002,,,92,10.8,50,14.92,0.25,0.77,,,100,500,Rain,light rain,10n
1704618000,2024-01-07 09:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.49,8047,1.32,-3.96,1.56,3.32,1002,,,92,10.8,50,14.92,0.25,0.77,,,100,701,Mist,mist,50n
1704621600,2024-01-07 10:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.78,6437,1.46,-3.43,1.56,3.32,1003,,,91,10.29,50,13.89,0.35,,,,100,500,Rain,light rain,10n
1704621600,2024-01-07 10:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.78,6437,1.46,-3.43,1.56,3.32,1003,,,91,10.29,50,13.89,0.35,,,,100,701,Mist,mist,50n
1704625200,2024-01-07 11:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.79,4828,1.62,-3.27,1.56,3.32,1003,,,92,9.77,50,,0.34,,,,100,500,Rain,light rain,10n
1704625200,2024-01-07 11:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.79,4828,1.62,-3.27,1.56,3.32,1003,,,92,9.77,50,,0.34,,,,100,701,Mist,mist,50n
1704628800,2024-01-07 12:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.79,6437,1.47,-2.41,1.56,3.32,1002,,,91,7.2,40,11.32,0.34,,,,100,500,Rain,light rain,10n
1704628800,2024-01-07 12:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.79,6437,1.47,-2.41,1.56,3.32,1002,,,91,7.2,40,11.32,0.34,,,,100,701,Mist,mist,50n
1704632400,2024-01-07 13:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.6,6437,1.13,-2.63,1.16,3.08,1002,,,90,7.15,55,8.49,0.32,,,,100,500,Rain,light rain,10d
1704632400,2024-01-07 13:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.6,6437,1.13,-2.63,1.16,3.08,1002,,,90,7.15,55,8.49,0.32,,,,100,701,Mist,mist,50d
1704636000,2024-01-07 14:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.53,10000,1.06,-2.89,1.16,3.08,1002,,,90,7.6,11,9.39,0.83,,,,100,701,Mist,mist,50d
1704636000,2024-01-07 14:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.53,10000,1.06,-2.89,1.16,3.08,1002,,,90,7.6,11,9.39,0.83,,,,100,500,Rain,light rain,10d
1704639600,2024-01-07 15:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.43,10000,0.8,-2.67,1.56,3.08,1003,,,89,6.71,12,9.39,0.35,1.15,,,100,500,Rain,light rain,10d
1704639600,2024-01-07 15:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.43,10000,0.8,-2.67,1.56,3.08,1003,,,89,6.71,12,9.39,0.35,1.15,,,100,701,Mist,mist,50d
1704643200,2024-01-07 16:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.98,2816,0.36,-2.23,0.87,2.86,1003,,,89,4.63,360,,0.51,,,,100,500,Rain,light rain,10d
1704643200,2024-01-07 16:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.98,2816,0.36,-2.23,0.87,2.86,1003,,,89,4.63,360,,0.51,,,,100,600,Snow,light snow,13d
1704643200,2024-01-07 16:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.98,2816,0.36,-2.23,0.87,2.86,1003,,,89,4.63,360,,0.51,,,,100,701,Mist,mist,50d
1704646800,2024-01-07 17:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.34,2816,0.03,-4.27,0.87,1.86,1003,,,91,7.2,310,,1.02,,,,100,600,Snow,light snow,13d
1704646800,2024-01-07 17:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.34,2816,0.03,-4.27,0.87,1.86,1003,,,91,7.2,310,,1.02,,,,100,701,Mist,mist,50d
1704646800,2024-01-07 17:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.34,2816,0.03,-4.27,0.87,1.86,1003,,,91,7.2,310,,1.02,,,,100,501,Rain,moderate rain,10d
1704650400,2024-01-07 18:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.75,10000,0.29,-3.9,1.53,2.31,1002,,,90,7.6,330,,0.25,,,,100,615,Snow,light rain and snow,13d
1704650400,2024-01-07 18:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.75,10000,0.29,-3.9,1.53,2.31,1002,,,90,7.6,330,,0.25,,,,100,500,Rain,light rain,10d
1704654000,2024-01-07 19:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.56,10000,0.46,-1.67,2.08,3.08,1002,,,86,4.92,352,7.15,0.25,,,,100,721,Haze,haze,50d
1704654000,2024-01-07 19:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.56,10000,0.46,-1.67,2.08,3.08,1002,,,86,4.92,352,7.15,0.25,,,,100,500,Rain,light rain,10d
1704657600,2024-01-07 20:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.97,10000,0.03,-1,2.33,3.86,1004,,,81,4.63,350,,,,,,100,804,Clouds,overcast clouds,04d
1704661200,2024-01-07 21:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.66,10000,-0.39,-1.66,1.78,3.08,1005,,,80,5.14,340,,,,,,100,804,Clouds,overcast clouds,04d
1704664800,2024-01-07 22:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.42,10000,-0.74,-1.96,1.56,3.08,1007,,,79,5.14,350,,0.51,,,,100,721,Haze,haze,50n
1704664800,2024-01-07 22:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.42,10000,-0.74,-1.96,1.56,3.08,1007,,,79,5.14,350,,0.51,,,,100,500,Rain,light rain,10n
1704668400,2024-01-07 23:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.73,10000,-0.89,-2.83,1.22,2.21,1008,,,82,5.14,340,,,,,,100,804,Clouds,overcast clouds,04n
1704672000,2024-01-08 00:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,1.97,10000,-0.98,-1.59,0.87,2.66,1010,,,80,3.6,300,,0.25,,,,100,500,Rain,light rain,10n
1704675600,2024-01-08 01:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.26,10000,-1.35,-2.89,1.22,2.86,1011,,,76,6.71,300,,,,,,0,800,Clear,sky is clear,01n
1704679200,2024-01-08 02:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.41,10000,-2.21,-3.09,1.87,2.86,1013,,,70,7.72,300,,,,,,75,803,Clouds,broken clouds,04n
1704682800,2024-01-08 03:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.17,10000,-2.41,-3.93,1.22,2.86,1014,,,70,9.26,300,11.83,,,,,0,800,Clear,sky is clear,01n
1704686400,2024-01-08 04:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.53,10000,-2.28,-2.55,1.55,3.08,1015,,,69,6.71,310,,,,,,100,804,Clouds,overcast clouds,04n
1704690000,2024-01-08 05:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.51,10000,-2.12,-2.96,1.55,3.08,1016,,,70,7.72,300,,,,,,100,804,Clouds,overcast clouds,04n
1704693600,2024-01-08 06:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.13,10000,-2.44,-3.98,1.22,2.86,1017,,,70,9.26,310,,,,,,100,804,Clouds,overcast clouds,04n
1704697200,2024-01-08 07:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.51,10000,-2.12,-2.11,1.55,3.08,1018,,,70,5.66,320,,,,,,100,804,Clouds,overcast clouds,04n
1704700800,2024-01-08 08:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.76,10000,-2.43,-2.82,1.78,3.08,1020,,,67,8.23,320,12.35,,,,,100,804,Clouds,overcast clouds,04n
1704704400,2024-01-08 09:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.75,10000,-2.98,-2.26,1.72,3.08,1020,,,64,6.69,310,,,,,,20,801,Clouds,few clouds,02n
1704708000,2024-01-08 10:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.62,10000,-3.47,-2.82,1.55,3.08,1021,,,62,7.72,340,13.89,,,,,100,804,Clouds,overcast clouds,04n
1704711600,2024-01-08 11:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.66,10000,-3.63,-3.04,1.22,3.08,1023,,,61,8.49,40,10.28,,,,,40,711,Smoke,smoke,50n
1704715200,2024-01-08 12:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.45,10000,-3.42,-2.84,1.22,3.08,1024,,,63,7.2,320,,,,,,0,711,Smoke,smoke,50n
1704718800,2024-01-08 13:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.63,10000,-3.09,-2.81,1.55,3.08,1025,,,64,7.72,320,10.8,,,,,75,803,Clouds,broken clouds,04d
1704722400,2024-01-08 14:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,3.05,10000,-3.11,-2.38,2.64,3.86,1027,,,62,8.05,342,11.18,,,,,0,800,Clear,sky is clear,01d
1704726000,2024-01-08 15:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,4.07,10000,-3.25,-0.14,3.75,4.86,1028,,,57,5.66,320,9.77,,,,,0,800,Clear,sky is clear,01d
1704729600,2024-01-08 16:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,5.14,10000,-3.45,1.21,4.86,5.86,1028,,,52,5.66,330,,,,,,0,800,Clear,sky is clear,01d
1704733200,2024-01-08 17:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,5.85,10000,-3.82,2.11,4.86,6.86,1028,,,48,5.66,330,,,,,,0,800,Clear,sky is clear,01d
1704736800,2024-01-08 18:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,6.33,10000,-3.93,2.66,5.42,7.71,1029,,,46,5.81,347,7.6,,,,,20,801,Clouds,few clouds,02d
1704740400,2024-01-08 19:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,6.74,10000,-3.59,3.45,5.87,7.31,1028,,,46,5.14,340,8.75,,,,,0,800,Clear,sky is clear,01d
1704744000,2024-01-08 20:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,6.85,10000,-3.25,3.59,6.16,7.66,1029,,,47,5.14,340,,,,,,0,800,Clear,sky is clear,01d
1704747600,2024-01-08 21:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,6.16,10000,-3.32,2.96,5.42,7.15,1029,,,49,4.63,320,,,,,,0,800,Clear,sky is clear,01d
1704751200,2024-01-08 22:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,5.43,10000,-3.21,2.32,4.86,6.08,1030,,,52,4.12,330,,,,,,0,800,Clear,sky is clear,01n
1704754800,2024-01-08 23:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,4.98,10000,-3.14,1.49,3.21,5.86,1031,,,54,4.63,320,,,,,,0,800,Clear,sky is clear,01n
1704758400,2024-01-09 00:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,4.99,10000,-2.91,2.43,2.83,5.86,1031,,,55,3.09,330,,,,,,0,800,Clear,sky is clear,01n
1704762000,2024-01-09 01:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,4.65,10000,-2.98,2.02,2.27,5.08,1032,,,56,3.09,340,,,,,,0,800,Clear,sky is clear,01n
1704765600,2024-01-09 02:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,4.04,10000,-2.67,2.19,1.72,4.99,1031,,,60,2.06,250,,,,,,0,800,Clear,sky is clear,01n
1704769200,2024-01-09 03:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,3.83,10000,-2.65,2.56,1.16,4.88,1030,,,61,1.54,220,,,,,,0,800,Clear,sky is clear,01n
1704772800,2024-01-09 04:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,3.66,10000,-2.41,3.66,0.05,4.43,1030,,,63,0,0,,,,,,0,800,Clear,sky is clear,01n
1704776400,2024-01-09 05:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.96,10000,-2.44,1.56,0.09,3.77,1030,,,66,1.54,250,,,,,,0,800,Clear,sky is clear,01n
1704780000,2024-01-09 06:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.84,10000,-2.19,0.79,0.09,3.88,1031,,,68,2.06,180,,,,,,20,801,Clouds,few clouds,02n
1704783600,2024-01-09 07:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.7,10000,-1.79,0.11,-0.11,3.88,1030,,,71,2.57,60,,,,,,0,800,Clear,sky is clear,01n
1704787200,2024-01-09 08:00:00 +0000 UTC,-18000,Manhattan,40.768517,-73.982194,2.34,10000,-1.93,0.52,-0.47,3.08,1030,,,72,1.79,5,2.24,,,,,0,800,Clear,sky is clear,01n
