PULocationID,hour,day_of_week,p10,p25,p50,p75,p90
237.0,0,2,425.90000000000003,496.0,547.0,608.5,654.2
237.0,0,3,452.4,493.5,556.5,619.25,677.0
237.0,0,4,508.9,544.5,613.0,700.75,773.6999999999999
237.0,0,5,645.4,679.75,753.0,813.0,943.5999999999999
237.0,0,6,510.9,566.75,615.0,667.0,813.5999999999999
237.0,1,0,88.4,102.0,114.0,128.0,148.8
237.0,1,1,96.6,114.0,147.0,163.0,183.0
237.0,1,2,121.0,142.5,163.0,185.0,209.9
237.0,1,3,139.1,151.25,177.5,207.25,228.9
237.0,1,4,162.3,180.5,200.0,231.0,262.2
237.0,1,5,225.1,257.75,286.5,319.75,371.29999999999995
237.0,1,6,216.0,231.0,263.0,291.0,344.5
237.0,2,0,40.2,48.0,57.0,65.0,75.0
237.0,2,1,47.6,60.0,68.0,79.0,89.60000000000001
237.0,2,2,54.1,66.75,79.0,90.5,98.9
237.0,2,3,55.1,65.75,79.0,92.5,102.9
237.0,2,4,67.2,85.0,96.0,106.25,115.9
237.0,2,5,108.2,116.75,128.5,147.0,164.9
237.0,2,6,88.0,103.5,117.0,131.0,164.0
237.0,3,0,28.0,35.0,43.0,50.0,55.800000000000004
237.0,3,1,36.0,43.0,52.0,63.0,72.00000000000003
237.0,3,2,35.2,45.75,55.5,66.0,71.9
237.0,3,3,39.1,45.75,53.5,66.0,74.9
237.0,3,4,42.1,51.5,60.5,70.0,75.9
237.0,3,5,61.1,70.0,78.5,87.25,97.9
237.0,3,6,54.1,59.75,71.5,83.25,93.0
237.0,4,0,44.2,55.0,68.0,81.0,89.4
237.0,4,1,49.2,63.0,83.0,101.0,110.80000000000001
237.0,4,2,55.2,68.5,87.5,100.0,104.9
237.0,4,3,50.300000000000004,62.0,84.0,94.5,106.9
237.0,4,4,53.1,59.75,82.5,95.75,105.9
237.0,4,5,51.0,60.75,68.5,84.0,90.69999999999999
237.0,4,6,52.2,60.75,70.0,78.25,91.5
237.0,5,0,150.0,170.0,204.0,220.0,233.20000000000002
237.0,5,1,172.4,195.0,241.0,260.0,276.8
237.0,5,2,172.3,194.0,240.0,261.25,282.2
237.0,5,3,168.2,195.0,231.5,252.5,269.5
237.0,5,4,155.5,177.25,214.5,239.25,251.8
237.0,5,5,89.2,106.75,124.0,140.25,151.9
237.0,5,6,61.400000000000006,75.0,87.0,100.0,127.39999999999999
237.0,6,0,498.8,664.0,737.0,806.0,818.2
237.0,6,1,720.4,785.0,835.0,913.0,933.0
237.0,6,2,750.0,775.5,836.0,911.25,938.9
237.0,6,3,728.3,789.25,833.0,876.25,906.0
237.0,6,4,604.9,651.25,720.0,764.75,794.4
237.0,6,5,261.5,284.5,313.5,348.5,384.6
237.0,6,6,215.2,220.0,234.5,260.75,307.5
237.0,7,0,1177.8,2112.0,2473.0,2806.0,2990.0
237.0,7,1,2249.2,2550.0,2921.0,3165.0,3308.0000000000005
237.0,7,2,2193.1,2553.75,2982.0,3119.75,3298.0
237.0,7,3,2091.8,2432.5,2866.0,2986.75,3189.3
237.0,7,4,1546.0,1827.0,2192.5,2340.25,2516.6
237.0,7,5,623.9,650.5,697.0,750.5,828.6999999999999
237.0,7,6,460.5,480.75,522.5,545.0,598.3
237.0,8,0,2129.0,4097.0,4616.0,4895.0,5095.2
237.0,8,1,4622.0,5168.0,5692.0,6002.0,6232.8
237.0,8,2,4424.5,5342.0,5680.0,5998.75,6082.9
237.0,8,3,4308.6,4983.0,5357.5,5558.5,5713.8
237.0,8,4,2585.8,3095.25,3451.5,3600.25,3770.9
237.0,8,5,848.0,939.0,979.0,1098.5,1180.3
237.0,8,6,654.6,682.0,722.5,809.5,862.6
237.0,9,0,2101.8,3032.0,3252.0,3507.0,3703.6
237.0,9,1,3441.6,3754.0,3999.0,4218.0,4367.400000000001
237.0,9,2,3446.2,3836.75,4007.5,4191.5,4349.9
237.0,9,3,3283.0,3713.25,3978.0,4147.5,4255.6
237.0,9,4,2304.8,2660.0,2907.5,3057.0,3168.3
237.0,9,5,1005.1,1137.75,1242.5,1381.5,1451.1
237.0,9,6,723.0,826.75,899.5,1022.25,1169.1
237.0,10,0,2271.6,2448.0,2596.0,2770.0,2881.6
237.0,10,1,2601.8,2737.0,2902.0,3052.0,3231.2000000000003
237.0,10,2,2735.0,2847.5,3002.0,3157.25,3292.7
237.0,10,3,2656.4,2762.25,2940.0,3073.75,3248.5
237.0,10,4,2347.0,2486.75,2682.0,2852.0,3009.6
237.0,10,5,1388.3,1637.25,1790.5,1962.0,2157.2999999999997
237.0,10,6,1106.7,1226.25,1329.0,1475.25,1611.5
237.0,11,0,2537.4,2689.0,2973.0,3245.0,3463.4
237.0,11,1,2816.6,3010.0,3475.0,3711.0,3819.0
237.0,11,2,2850.6,3043.75,3375.5,3577.25,3744.6
237.0,11,3,2875.5,3126.5,3377.0,3693.25,3870.9
237.0,11,4,2742.1,2945.5,3490.5,3796.5,3958.5
237.0,11,5,2037.0,2211.25,2408.5,2696.5,2962.0
237.0,11,6,1485.6000000000001,1719.5,1925.0,2164.5,2296.0
237.0,12,0,2999.2,3162.0,3682.0,3886.0,4096.6
237.0,12,1,3288.2,3519.0,3968.0,4317.0,4512.8
237.0,12,2,3429.1,3721.0,4012.5,4189.75,4406.7
237.0,12,3,3383.9,3696.25,4085.5,4261.5,4472.9
237.0,12,4,3467.4,3728.25,4260.0,4587.75,4830.599999999999
237.0,12,5,2425.0,2601.5,2944.0,3317.75,3689.4
237.0,12,6,1968.8,2130.25,2486.0,2805.5,2961.7999999999997
237.0,13,0,3458.2,3636.0,4111.0,4434.0,4611.2
237.0,13,1,3743.6,3976.0,4353.0,4643.0,4799.400000000001
237.0,13,2,3781.1,4120.75,4487.0,4674.25,4881.0
237.0,13,3,3836.3,4150.25,4454.5,4748.25,4980.7
237.0,13,4,3939.1,4301.75,4650.0,5009.25,5281.5
237.0,13,5,2690.8,2893.25,3288.0,3574.25,3933.7
237.0,13,6,2132.0,2300.0,2581.5,2927.5,3235.2999999999997
237.0,14,0,4556.8,4932.0,5781.0,6682.0,6873.2
237.0,14,1,5071.6,5296.0,6482.0,6965.0,7263.200000000001
237.0,14,2,5129.8,5332.0,6207.5,6561.5,6855.5
237.0,14,3,5059.3,5638.25,6635.5,6997.0,7375.7
237.0,14,4,5213.6,5670.5,6783.5,7445.75,7793.1
237.0,14,5,3001.5,3235.75,3664.0,4059.25,4658.999999999999
237.0,14,6,2351.2,2564.25,2881.5,3111.25,3393.9
237.0,15,0,7210.6,7650.0,8602.0,9526.0,10359.6
237.0,15,1,7753.8,8086.0,9115.0,10006.0,10346.0
237.0,15,2,7739.7,7891.5,8767.0,9404.25,9832.8
237.0,15,3,7899.9,8525.25,9720.0,10387.75,10899.4
237.0,15,4,7701.4,8308.75,9206.5,9831.5,10568.6
237.0,15,5,3575.8,3788.25,4447.5,4770.25,5459.0
237.0,15,6,2540.8,2840.0,3207.5,3598.75,3929.7
237.0,16,0,9148.0,9841.0,10609.0,11251.0,11909.6
237.0,16,1,10164.0,10527.0,11196.0,11777.0,12442.0
237.0,16,2,10112.4,10399.75,11060.0,11553.5,12140.1
237.0,16,3,10076.1,10793.25,11495.5,12148.0,12485.1
237.0,16,4,8946.3,9494.5,10349.0,10854.5,11521.9
237.0,16,5,3676.1,3887.75,4536.0,5013.0,5852.0
237.0,16,6,2728.6,2961.0,3427.0,3957.25,4585.2
237.0,17,0,9511.0,11173.0,12300.0,13271.0,14088.6
237.0,17,1,11868.8,13018.0,13928.0,14672.0,15280.800000000001
237.0,17,2,11806.4,12503.25,13243.0,13956.5,14242.7
237.0,17,3,11614.9,12888.75,13663.5,14375.75,14831.6
237.0,17,4,8614.7,9788.5,10985.0,11712.75,12404.6
237.0,17,5,3435.0,3771.5,4281.0,4791.0,5499.7
237.0,17,6,2844.0,2986.75,3358.0,3783.25,4297.599999999999
237.0,18,0,5205.6,7679.0,8770.0,9566.0,9923.6
237.0,18,1,7821.4,8826.0,10031.0,10598.0,11126.2
237.0,18,2,8213.8,8846.0,9892.0,10481.25,10638.1
237.0,18,3,8160.7,8913.0,9853.5,10502.5,10848.7
237.0,18,4,6444.400000000001,7296.75,7875.5,8380.25,8727.2
237.0,18,5,3292.4,3614.75,4070.5,4576.5,5085.8
237.0,18,6,2396.9,2626.25,2826.0,3153.0,3558.9
237.0,19,0,3126.0,4404.0,5079.0,5636.0,6063.6
237.0,19,1,4147.8,5158.0,5785.0,6251.0,6611.8
237.0,19,2,4584.3,5043.0,5737.0,6276.5,6627.7
237.0,19,3,4870.5,5305.75,5923.0,6482.5,6866.3
237.0,19,4,4269.4,4720.5,5198.5,5451.75,5663.9
237.0,19,5,2701.3,3009.25,3347.5,3607.75,3842.9
237.0,19,6,1928.8,2132.25,2267.5,2521.5,2742.1
237.0,20,0,2270.8,3013.0,3788.0,4258.0,4485.4
237.0,20,1,2924.8,3691.0,4222.0,4770.0,5145.4
237.0,20,2,3315.0,3621.5,4321.0,4617.0,4784.599999999999
237.0,20,3,3251.9,3745.0,4455.0,4897.0,5325.6
237.0,20,4,3153.2,3360.25,3630.0,3882.25,4050.7999999999997
237.0,20,5,2108.4,2346.75,2511.5,2707.0,2839.4
237.0,20,6,1295.3,1443.75,1612.0,1763.25,1954.7
237.0,21,0,1485.8,1805.0,2120.0,2520.0,2713.0
237.0,21,1,1803.0,2188.0,2447.0,2844.0,3004.6000000000004
237.0,21,2,1967.8,2344.75,2621.0,2844.25,3122.2
237.0,21,3,2036.9,2339.0,2701.0,3006.25,3170.1
237.0,21,4,2134.3,2238.0,2462.5,2615.0,2744.4
237.0,21,5,1502.3,1617.75,1767.5,1947.25,2035.9
237.0,21,6,984.3000000000001,1078.5,1168.5,1290.5,1421.9999999999998
237.0,22,0,1189.6000000000001,1472.0,1658.0,1767.0,1858.6
237.0,22,1,1467.6,1609.0,1823.0,1991.0,2109.4
237.0,22,2,1574.5,1732.25,1865.0,2050.75,2197.2999999999997
237.0,22,3,1557.7,1849.5,1997.5,2171.25,2462.0
237.0,22,4,1654.6,1831.25,2001.5,2142.25,2313.2999999999997
237.0,22,5,1323.4,1424.5,1542.0,1694.0,1842.7
237.0,22,6,920.9,996.25,1045.0,1163.5,1250.8
237.0,23,0,846.6,1026.0,1124.0,1230.0,1311.6000000000001
237.0,23,1,1015.4,1129.0,1231.0,1329.0,1465.2000000000003
237.0,23,2,1121.0,1205.75,1288.0,1381.75,1538.0
237.0,23,3,1189.1,1273.5,1384.0,1546.25,1605.2
237.0,23,4,1330.7,1399.75,1551.0,1682.0,1742.8
237.0,23,5,1071.5,1129.75,1219.5,1318.5,1469.6
237.0,23,6,657.1,689.0,733.5,814.25,888.8
238.0,0,0,132.4,143.0,163.0,191.0,210.20000000000005
238.0,0,1,143.2,153.0,168.0,182.0,200.8
238.0,0,2,155.8,173.75,188.0,199.75,209.8
238.0,0,3,153.2,163.75,185.5,209.5,235.0
238.0,0,4,179.3,198.5,218.5,240.25,260.09999999999997
238.0,0,5,257.0,287.75,325.5,374.0,434.2
238.0,0,6,228.4,274.5,309.0,360.25,398.4
238.0,1,0,34.2,39.0,48.0,54.0,61.60000000000001
238.0,1,1,38.0,43.0,48.0,57.0,67.80000000000001
238.0,1,2,34.0,40.0,49.5,59.5,73.29999999999998
238.0,1,3,39.0,46.0,51.0,61.0,65.9
238.0,1,4,52.0,57.0,67.0,74.0,87.0
238.0,1,5,85.0,94.5,115.5,132.25,158.39999999999998
238.0,1,6,89.0,94.75,112.0,135.5,170.5
238.0,2,0,16.2,22.0,28.0,36.0,40.800000000000004
238.0,2,1,19.2,24.0,29.0,31.0,36.0
238.0,2,2,21.0,24.0,29.0,33.25,36.0
238.0,2,3,19.1,21.0,28.5,34.0,39.9
238.0,2,4,23.1,27.75,33.0,39.25,42.0
238.0,2,5,32.1,44.0,51.5,61.25,69.8
238.0,2,6,33.0,41.0,47.0,61.5,74.0
238.0,3,0,18.0,21.0,26.0,31.0,38.00000000000002
238.0,3,1,20.0,23.0,27.0,31.0,33.0
238.0,3,2,18.0,21.0,27.0,31.0,36.599999999999994
238.0,3,3,19.0,21.5,26.0,32.25,37.8
238.0,3,4,21.0,24.0,28.0,34.0,38.0
238.0,3,5,21.1,26.0,32.5,38.0,42.9
238.0,3,6,26.0,29.0,33.0,40.0,48.0
238.0,4,0,46.6,56.0,62.0,71.0,78.80000000000001
238.0,4,1,48.6,56.0,60.0,72.0,79.80000000000001
238.0,4,2,49.1,53.75,62.5,68.0,74.9
238.0,4,3,51.0,55.0,60.0,65.0,75.9
238.0,4,4,45.0,53.0,59.0,63.0,73.0
238.0,4,5,28.500000000000004,34.75,38.5,46.25,60.39999999999999
238.0,4,6,21.1,26.75,34.5,43.0,54.29999999999999
238.0,5,0,162.6,177.0,198.0,210.0,218.20000000000002
238.0,5,1,173.4,197.0,207.0,220.0,227.8
238.0,5,2,184.1,189.0,201.0,212.25,218.7
238.0,5,3,181.1,193.75,201.5,214.0,231.7
238.0,5,4,160.0,169.0,182.0,195.5,206.0
238.0,5,5,75.1,83.75,90.5,109.5,131.9
238.0,5,6,59.1,67.0,75.5,91.25,120.9
238.0,6,0,455.8,608.0,697.0,756.0,786.8
238.0,6,1,648.2,696.0,779.0,810.0,837.4
238.0,6,2,656.8,690.5,785.0,834.25,843.8
238.0,6,3,604.7,642.25,736.0,768.5,805.8
238.0,6,4,501.0,562.75,655.5,692.0,705.9
238.0,6,5,189.5,201.0,236.0,293.0,357.9
238.0,6,6,147.0,159.75,195.5,231.5,301.49999999999994
238.0,7,0,969.2,1665.0,2244.0,2558.0,2677.6
238.0,7,1,1778.8,2041.0,2594.0,2871.0,2975.0
238.0,7,2,1834.5,2062.75,2608.0,2831.75,2945.9
238.0,7,3,1686.8,1901.5,2532.5,2720.0,2859.4
238.0,7,4,1246.4,1435.5,1992.5,2174.5,2342.8
238.0,7,5,378.2,436.75,492.5,614.0,684.8
238.0,7,6,283.2,319.25,369.0,451.25,555.8
238.0,8,0,1787.4,3359.0,4098.0,4623.0,4792.0
238.0,8,1,3916.2,4373.0,4980.0,5532.0,5685.2
238.0,8,2,3789.7000000000003,4420.5,5112.5,5480.0,5681.7
238.0,8,3,3670.9,4155.75,4885.5,5203.0,5440.3
238.0,8,4,2170.3,2559.0,3258.0,3474.75,3675.8
238.0,8,5,649.7,739.25,866.0,1049.5,1166.3999999999999
238.0,8,6,540.1,567.5,697.5,768.0,927.3999999999999
238.0,9,0,1639.4,2257.0,2552.0,2695.0,2812.4000000000005
238.0,9,1,2686.2,2835.0,3103.0,3330.0,3473.6
238.0,9,2,2601.5,2928.0,3225.5,3381.5,3491.2
238.0,9,3,2548.9,2828.0,3153.0,3268.0,3359.5
238.0,9,4,1815.3,1928.0,2222.0,2357.25,2415.9
238.0,9,5,877.9,995.25,1178.5,1416.0,1632.1
238.0,9,6,789.2,863.75,1013.0,1129.25,1356.5
238.0,10,0,1351.2,1408.0,1601.0,1704.0,1795.0
238.0,10,1,1523.8,1630.0,1818.0,1984.0,2052.2000000000003
238.0,10,2,1655.7,1740.0,1932.5,2013.75,2114.6
238.0,10,3,1595.1,1746.75,1870.0,1998.25,2109.2
238.0,10,4,1421.5,1551.75,1717.5,1821.75,1883.6
238.0,10,5,1114.7,1293.5,1431.0,1790.5,2006.7
238.0,10,6,1042.5,1186.5,1316.0,1577.25,1858.1999999999998
238.0,11,0,1307.6,1368.0,1510.0,1606.0,1673.8
238.0,11,1,1418.2,1493.0,1633.0,1756.0,1802.8
238.0,11,2,1489.3,1586.75,1698.0,1803.0,1870.6
238.0,11,3,1469.0,1584.0,1699.5,1769.5,1937.1
238.0,11,4,1479.0,1547.5,1691.0,1787.5,1920.0
238.0,11,5,1353.2,1493.5,1815.0,2089.0,2295.6
238.0,11,6,1244.5,1401.75,1592.0,1924.0,2134.8999999999996
238.0,12,0,1410.6,1468.0,1595.0,1707.0,1782.0
238.0,12,1,1481.6,1530.0,1642.0,1783.0,1929.4
238.0,12,2,1610.8,1683.0,1813.5,1906.0,2015.2
238.0,12,3,1549.7,1631.5,1772.0,1850.75,1968.5
238.0,12,4,1582.0,1657.0,1841.0,1945.0,2032.0
238.0,12,5,1478.8,1676.0,2009.0,2358.25,2603.1
238.0,12,6,1360.1,1585.75,1835.5,2118.5,2422.9
238.0,13,0,1450.4,1504.0,1653.0,1729.0,1891.2
238.0,13,1,1477.8,1560.0,1668.0,1819.0,1911.2
238.0,13,2,1638.3,1679.0,1794.0,1903.75,1978.0
238.0,13,3,1559.6,1663.0,1790.0,1881.5,1947.4
238.0,13,4,1673.4,1791.5,1926.0,2025.25,2107.9
238.0,13,5,1541.1,1733.5,2065.5,2387.75,2735.3
238.0,13,6,1411.8,1627.75,1924.0,2235.5,2577.5
238.0,14,0,1581.6,1695.0,1952.0,2069.0,2183.4
238.0,14,1,1619.6,1779.0,2013.0,2218.0,2295.2
238.0,14,2,1721.9,1868.5,2186.5,2384.5,2450.0
238.0,14,3,1722.0,1803.75,2179.0,2312.25,2343.8
238.0,14,4,1882.0,1965.25,2374.0,2455.25,2552.6
238.0,14,5,1416.3,1576.75,1872.0,2162.0,2508.7
238.0,14,6,1390.9,1537.5,1854.5,2176.25,2469.8
238.0,15,0,2065.8,2177.0,2724.0,3106.0,3404.6
238.0,15,1,2209.4,2442.0,2987.0,3409.0,3585.0
238.0,15,2,2218.1,2376.0,2913.0,3277.25,3457.0
238.0,15,3,2270.6,2396.75,2957.0,3276.75,3526.5
238.0,15,4,2415.5,2520.75,3111.0,3429.0,3616.0
238.0,15,5,1422.5,1608.0,1892.5,2245.75,2612.9
238.0,15,6,1337.8,1465.5,1760.0,1976.75,2305.5
238.0,16,0,2311.0,2584.0,2958.0,3266.0,3464.8
238.0,16,1,2622.0,2767.0,3144.0,3506.0,3646.0
238.0,16,2,2563.6,2790.0,3109.5,3425.5,3573.3
238.0,16,3,2439.6,2799.5,3208.0,3447.75,3623.2
238.0,16,4,2523.9,2754.75,3089.5,3361.5,3487.8
238.0,16,5,1401.4,1691.25,1903.0,2219.25,2661.8
238.0,16,6,1296.0,1462.25,1659.5,1968.5,2335.9
238.0,17,0,2319.4,2677.0,3076.0,3358.0,3526.0
238.0,17,1,2764.0,2914.0,3315.0,3617.0,3713.0
238.0,17,2,2709.7,2935.75,3337.0,3668.5,3801.7999999999997
238.0,17,3,2685.6,2961.75,3475.5,3670.0,3845.3
238.0,17,4,2547.2,2865.0,3251.5,3548.25,3712.1
238.0,17,5,1391.2,1661.5,1949.5,2319.0,2655.6
238.0,17,6,1162.7,1356.0,1569.0,1838.0,2147.0
238.0,18,0,1714.2,2112.0,2545.0,2814.0,2877.6000000000004
238.0,18,1,2311.0,2467.0,2858.0,3120.0,3262.0
238.0,18,2,2296.6,2504.25,2866.5,3202.75,3360.4
238.0,18,3,2342.6,2563.5,3030.5,3240.75,3400.2999999999997
238.0,18,4,2243.8,2543.75,2896.5,3099.5,3257.7
238.0,18,5,1374.2,1635.75,1990.5,2309.75,2705.4
238.0,18,6,1068.2,1221.25,1436.5,1714.0,2028.7
238.0,19,0,1189.2,1362.0,1522.0,1703.0,1748.8
238.0,19,1,1408.2,1514.0,1707.0,1864.0,1954.8
238.0,19,2,1493.7,1606.0,1765.0,1906.25,1988.3
238.0,19,3,1532.2,1672.5,1867.0,1958.5,2083.3
238.0,19,4,1499.1000000000001,1778.5,2046.0,2166.0,2265.9
238.0,19,5,1275.2,1479.5,1789.5,2026.25,2401.6
238.0,19,6,852.8,1023.0,1155.0,1344.75,1558.1
238.0,20,0,962.8,1077.0,1149.0,1263.0,1381.4
238.0,20,1,1034.4,1134.0,1223.0,1285.0,1396.6000000000001
238.0,20,2,1118.0,1168.75,1275.0,1398.5,1441.0
238.0,20,3,1136.0,1240.75,1331.5,1437.75,1497.4
238.0,20,4,1218.3,1356.25,1438.5,1531.75,1601.8
238.0,20,5,913.0,1058.5,1268.0,1378.5,1615.0
238.0,20,6,719.9,802.0,930.0,1050.5,1181.0
238.0,21,0,733.0,812.0,907.0,980.0,1097.8
238.0,21,1,830.4,914.0,966.0,1044.0,1144.2000000000003
238.0,21,2,857.3,894.75,968.0,1037.75,1110.3999999999999
238.0,21,3,857.3000000000001,951.75,1012.5,1119.5,1219.5
238.0,21,4,917.0,1028.25,1106.5,1251.5,1333.4
238.0,21,5,751.3,872.75,1031.5,1188.0,1451.4999999999998
238.0,21,6,577.6,648.5,728.5,832.0,953.9
238.0,22,0,548.8,593.0,627.0,699.0,763.0000000000001
238.0,22,1,612.6,662.0,701.0,768.0,849.8
238.0,22,2,634.2,686.0,712.0,802.0,877.6
238.0,22,3,671.9,724.75,797.5,885.25,995.9
238.0,22,4,704.1,809.0,961.5,1061.0,1196.0
238.0,22,5,649.5,717.75,855.5,995.5,1161.8999999999999
238.0,22,6,451.6,515.5,578.0,670.5,773.0
238.0,23,0,321.0,361.0,385.0,427.0,464.0
238.0,23,1,362.2,378.0,408.0,451.0,532.8000000000001
238.0,23,2,371.0,386.75,424.5,462.75,532.1999999999999
238.0,23,3,416.0,437.5,455.0,512.5,557.0
238.0,23,4,487.70000000000005,586.0,675.5,740.25,774.8
238.0,23,5,474.4,534.0,610.0,732.0,843.6
238.0,23,6,301.0,310.75,357.5,398.5,472.7
239.0,0,0,11.4,19.0,31.0,42.0,50.40000000000001
239.0,0,1,20.0,29.0,42.0,51.0,65.20000000000002
239.0,0,2,17.1,30.75,40.5,50.0,58.699999999999996
239.0,0,3,23.1,31.0,41.5,53.0,59.9
239.0,0,4,26.0,43.0,54.0,61.5,78.0
239.0,0,5,37.0,49.75,74.5,106.0,139.9
239.0,0,6,32.400000000000006,41.75,68.5,108.0,140.0
239.0,1,0,4.0,5.0,9.0,14.0,19.699999999999996
239.0,1,1,4.0,9.0,12.0,17.0,20.9
239.0,1,2,6.0,8.0,12.0,16.0,18.0
239.0,1,3,6.0,8.0,12.5,17.0,23.9
239.0,1,4,8.0,11.0,16.0,19.0,28.0
239.0,1,5,12.0,17.75,26.5,33.25,52.9
239.0,1,6,11.0,15.75,29.5,44.25,61.0
239.0,2,0,1.0,2.0,4.0,7.0,10.0
239.0,2,1,3.0,4.5,6.0,8.0,14.0
239.0,2,2,2.0,4.0,6.0,8.5,10.0
239.0,2,3,3.0,5.0,6.0,8.5,11.0
239.0,2,4,3.0,4.0,8.0,10.0,13.0
239.0,2,5,6.1000000000000005,9.75,14.5,21.0,24.9
239.0,2,6,4.0,8.0,13.0,18.0,25.0
239.0,3,0,1.0,2.0,4.0,6.0,8.0
239.0,3,1,2.0,3.0,3.0,5.0,7.0
239.0,3,2,2.0,4.0,5.0,7.0,9.0
239.0,3,3,2.0,4.0,6.0,8.0,10.0
239.0,3,4,3.0,5.0,7.5,9.75,11.100000000000001
239.0,3,5,2.0,3.0,6.0,10.5,13.200000000000003
239.0,3,6,3.0,4.0,6.0,9.0,13.899999999999999
239.0,4,0,2.0,4.0,7.0,9.0,14.0
239.0,4,1,4.0,6.0,8.0,10.0,12.0
239.0,4,2,3.0,5.0,9.0,11.0,13.0
239.0,4,3,4.9,6.0,8.0,11.0,13.100000000000001
239.0,4,4,3.0,5.0,8.0,10.5,14.0
239.0,4,5,3.0,3.5,6.0,9.5,11.0
239.0,4,6,2.0,3.0,5.0,8.0,11.0
239.0,5,0,13.0,23.0,31.0,35.0,39.0
239.0,5,1,16.4,29.0,34.0,40.0,45.0
239.0,5,2,16.1,27.0,31.5,36.25,40.699999999999996
239.0,5,3,13.3,25.75,30.0,36.0,38.0
239.0,5,4,15.0,20.5,28.0,35.0,39.0
239.0,5,5,4.0,5.5,9.0,13.5,20.0
239.0,5,6,4.0,5.75,10.0,14.25,20.799999999999997
239.0,6,0,36.6,95.0,108.0,134.0,147.0
239.0,6,1,65.2,113.0,130.0,149.0,156.8
239.0,6,2,67.7,110.5,124.5,143.5,151.0
239.0,6,3,41.60000000000001,102.0,127.5,142.25,150.6
239.0,6,4,47.0,82.5,105.0,117.0,127.0
239.0,6,5,8.0,17.75,35.5,44.0,55.0
239.0,6,6,8.0,16.75,28.0,36.25,45.699999999999996
239.0,7,0,116.4,319.0,379.0,538.0,576.4
239.0,7,1,198.00000000000003,390.0,529.0,608.0,665.6
239.0,7,2,265.7,411.0,525.0,608.25,636.6
239.0,7,3,147.70000000000002,384.0,503.0,582.25,624.4
239.0,7,4,151.0,268.0,380.0,457.5,492.0
239.0,7,5,25.0,33.75,74.5,99.0,119.39999999999999
239.0,7,6,19.0,26.5,52.0,68.75,87.9
239.0,8,0,205.6,733.0,931.0,1096.0,1159.2
239.0,8,1,474.4000000000001,981.0,1182.0,1341.0,1412.0
239.0,8,2,597.7,980.25,1163.0,1331.25,1412.9
239.0,8,3,271.3,912.0,1101.0,1258.5,1370.4
239.0,8,4,324.7,516.0,704.5,801.0,884.9
239.0,8,5,41.0,66.75,170.0,218.25,254.79999999999998
239.0,8,6,30.0,58.5,122.0,161.25,186.5
239.0,9,0,180.00000000000003,521.0,624.0,692.0,754.6
239.0,9,1,444.0,706.0,796.0,859.0,930.6
239.0,9,2,565.0,727.25,825.5,875.0,933.7
239.0,9,3,342.20000000000005,702.5,784.5,843.25,921.9
239.0,9,4,328.0,503.5,570.0,630.0,692.0
239.0,9,5,63.6,99.0,273.5,348.25,380.6
239.0,9,6,46.0,87.0,208.5,278.0,307.6
239.0,10,0,221.2,378.0,431.0,499.0,550.8000000000001
239.0,10,1,318.2,461.0,501.0,556.0,578.4
239.0,10,2,315.0,474.0,525.5,597.0,628.3
239.0,10,3,332.8,473.25,520.5,562.25,610.5
239.0,10,4,309.0,411.0,474.0,520.5,560.0
239.0,10,5,71.7,100.75,351.5,447.0,507.7
239.0,10,6,78.1,165.75,310.0,386.25,440.7
239.0,11,0,230.0,358.0,421.0,485.0,508.8
239.0,11,1,303.8,415.0,454.0,496.0,530.2
239.0,11,2,281.9,432.25,478.5,523.75,584.2
239.0,11,3,265.20000000000005,437.5,481.5,524.5,569.9
239.0,11,4,285.0,421.0,472.0,518.0,578.0
239.0,11,5,91.30000000000001,125.0,422.0,543.75,606.6
239.0,11,6,84.5,209.75,390.5,495.25,555.6999999999999
239.0,12,0,271.8,386.0,433.0,480.0,522.4
239.0,12,1,271.6,427.0,478.0,521.0,581.4000000000001
239.0,12,2,305.70000000000005,462.0,510.5,559.5,586.7
239.0,12,3,293.6,464.75,514.0,555.75,607.6
239.0,12,4,301.20000000000005,463.5,500.0,582.25,633.5
239.0,12,5,112.60000000000001,140.25,485.5,628.5,727.5
239.0,12,6,126.4,255.5,510.5,625.0,731.3
239.0,13,0,298.6,410.0,463.0,534.0,580.8
239.0,13,1,208.40000000000003,445.0,489.0,540.0,587.0000000000001
239.0,13,2,305.20000000000005,473.25,530.0,561.25,604.0
239.0,13,3,315.90000000000003,457.25,510.0,555.25,618.2
239.0,13,4,347.4,495.5,558.5,603.75,676.7
239.0,13,5,121.5,163.0,543.0,688.25,785.9
239.0,13,6,143.4,284.75,531.5,677.25,811.5
239.0,14,0,372.2,491.0,542.0,652.0,695.8000000000002
239.0,14,1,307.8,548.0,590.0,648.0,707.8000000000001
239.0,14,2,363.3,537.25,600.0,658.0,700.1
239.0,14,3,350.7,552.0,606.5,680.25,757.3
239.0,14,4,443.0,603.0,676.0,745.0,828.0
239.0,14,5,128.4,196.5,525.0,662.0,737.8
239.0,14,6,161.20000000000002,338.75,568.0,704.0,847.8
239.0,15,0,436.6,585.0,753.0,913.0,970.4
239.0,15,1,447.8,665.0,821.0,912.0,1004.8
239.0,15,2,466.8,698.25,813.5,947.5,993.0
239.0,15,3,447.8,715.0,819.5,922.0,997.8
239.0,15,4,560.1,730.0,857.5,977.5,1040.7
239.0,15,5,155.3,203.0,579.5,740.0,817.6
