PULocationID,day_of_week,hour,p25,p75,p10,p50,p90,simulated_ridership,busyness_level
68,5,3,113.75,145.5,85.3125,129.625,181.875,129.625,Busy
68,5,4,54,83,40.5,68.5,103.75,68.5,Busy
68,5,5,19.75,30.25,14.8125,25,37.8125,25,Busy
68,5,6,40,58.25,30,49.125,72.8125,49.125,Busy
68,5,7,61.75,85,46.3125,73.375,106.25,73.375,Busy
68,5,8,105,132,78.75,118.5,165,118.5,Busy
68,5,9,154.75,192,116.0625,173.375,240,173.375,Busy
68,5,10,205,247.25,153.75,226.125,309.0625,226.125,Busy
68,5,11,259.25,317,194.4375,288.125,396.25,288.125,Busy
68,5,12,288.75,354.75,216.5625,321.75,443.4375,321.75,Busy
68,5,13,313.25,390,234.9375,351.625,487.5,351.625,Busy
68,5,14,314,396.25,235.5,355.125,495.3125,355.125,Busy
68,5,15,321.75,412.25,241.3125,367,515.3125,367,Busy
68,5,16,354,440.25,265.5,397.125,550.3125,397.125,Busy
68,5,17,359,444.25,269.25,401.625,555.3125,401.625,Busy
68,5,18,356,466.5,267,411.25,583.125,411.25,Busy
68,5,19,353.5,454.75,265.125,404.125,568.4375,404.125,Busy
68,5,20,282,389.25,211.5,335.625,486.5625,335.625,Busy
68,5,21,280,360.5,210,320.25,450.625,320.25,Busy
68,5,22,282.75,410,212.0625,346.375,512.5,346.375,Busy
68,5,23,291,406.75,218.25,348.875,508.4375,348.875,Busy
68,6,0,258.5,369.25,193.875,313.875,461.5625,313.875,Busy
68,6,1,225,308.25,168.75,266.625,385.3125,266.625,Busy
68,6,2,168,237.5,126,202.75,296.875,202.75,Busy
68,6,3,116.5,166.5,87.375,141.5,208.125,141.5,Busy
68,6,4,69,98.5,51.75,83.75,123.125,83.75,Busy
68,6,5,22.75,35.25,17.0625,29,44.0625,29,Busy
68,6,6,36.75,52.25,27.5625,44.5,65.3125,44.5,Busy
68,6,7,57.75,77.75,43.3125,67.75,97.1875,67.75,Busy
68,6,8,91,118,68.25,104.5,147.5,104.5,Busy
68,6,9,143,184.25,107.25,163.625,230.3125,163.625,Busy
68,6,10,196.25,254.5,147.1875,225.375,318.125,225.375,Busy
68,6,11,248,310.5,186,279.25,388.125,279.25,Busy
68,6,12,281,341.25,210.75,311.125,426.5625,311.125,Busy
68,6,13,300,370,225,335,462.5,335,Busy
68,6,14,316.75,372.75,237.5625,344.75,465.9375,344.75,Busy
68,6,15,292,356.25,219,324.125,445.3125,324.125,Busy
68,6,16,293.5,360.5,220.125,327,450.625,327,Busy
68,6,17,289.75,359.25,217.3125,324.5,449.0625,324.5,Busy
68,6,18,288.75,346.75,216.5625,317.75,433.4375,317.75,Busy
68,6,19,252.5,321.75,189.375,287.125,402.1875,287.125,Busy
68,6,20,221.5,269.5,166.125,245.5,336.875,245.5,Busy
68,6,21,215.25,256.5,161.4375,235.875,320.625,235.875,Busy
68,6,22,172.75,221.5,129.5625,197.125,276.875,197.125,Busy
68,6,23,96,138.75,72,117.375,173.4375,117.375,Busy
74,0,0,11,17,8.25,14,21.25,14,Busy
74,0,1,7,10.5,5.25,8.75,13.125,8.75,Busy
74,0,2,5,9,3.75,7,11.25,7,Busy
74,0,3,3.25,7,2.4375,5.125,8.75,5.125,Busy
74,0,4,4,8.5,3,6.25,10.625,6.25,Busy
74,0,5,7,14,5.25,10.5,17.5,10.5,Busy
74,0,6,14,25.25,10.5,19.625,31.5625,19.625,Busy
74,0,7,30,67,22.5,48.5,83.75,48.5,Busy
74,0,8,32,54,24,43,67.5,43,Busy
74,0,9,28,40,21,34,50,34,Busy
74,0,10,27,36,20.25,31.5,45,31.5,Busy
74,0,11,29,40,21.75,34.5,50,34.5,Busy
74,0,12,30,41,22.5,35.5,51.25,35.5,Busy
74,0,13,32,42,24,37,52.5,37,Busy
74,0,14,39,49,29.25,44,61.25,44,Busy
74,0,15,43,54,32.25,48.5,67.5,48.5,Busy
74,0,16,46,60,34.5,53,75,53,Busy
74,0,17,45,63,33.75,54,78.75,54,Busy
74,0,18,40,55,30,47.5,68.75,47.5,Busy
74,0,19,33,43,24.75,38,53.75,38,Busy
74,0,20,32,43,24,37.5,53.75,37.5,Busy
74,0,21,26,37,19.5,31.5,46.25,31.5,Busy
74,0,22,23,32.25,17.25,27.625,40.3125,27.625,Busy
74,0,23,16,25.75,12,20.875,32.1875,20.875,Busy
74,1,0,10,19.25,7.5,14.625,24.0625,14.625,Busy
74,1,1,5,9,3.75,7,11.25,7,Busy
74,1,2,4,7,3,5.5,8.75,5.5,Busy
74,1,3,2,4,1.5,3,5,3,Busy
74,1,4,3,6,2.25,4.5,7.5,4.5,Busy
74,1,5,7,10,5.25,8.5,12.5,8.5,Busy
74,1,6,16.75,26,12.5625,21.375,32.5,21.375,Busy
74,1,7,39,70,29.25,54.5,87.5,54.5,Busy
74,1,8,42,58,31.5,50,72.5,50,Busy
74,1,9,32,43,24,37.5,53.75,37.5,Busy
74,1,10,33,41,24.75,37,51.25,37,Busy
74,1,11,31,41,23.25,36,51.25,36,Busy
74,1,12,33,43,24.75,38,53.75,38,Busy
74,1,13,37,46,27.75,41.5,57.5,41.5,Busy
74,1,14,41,53,30.75,47,66.25,47,Busy
74,1,15,48,61,36,54.5,76.25,54.5,Busy
74,1,16,49,63,36.75,56,78.75,56,Busy
74,1,17,53,73,39.75,63,91.25,63,Busy
74,1,18,49,66,36.75,57.5,82.5,57.5,Busy
74,1,19,40,57,30,48.5,71.25,48.5,Busy
74,1,20,40,56,30,48,70,48,Busy
74,1,21,36,55,27,45.5,68.75,45.5,Busy
74,1,22,30,51,22.5,40.5,63.75,40.5,Busy
74,1,23,22.5,36,16.875,29.25,45,29.25,Busy
74,2,0,13,21,9.75,17,26.25,17,Busy
74,2,1,6.5,11,4.875,8.75,13.75,8.75,Busy
74,2,2,2.25,5,1.6875,3.625,6.25,3.625,Busy
74,2,3,3,5,2.25,4,6.25,4,Busy
74,2,4,4,7,3,5.5,8.75,5.5,Busy
74,2,5,7,14,5.25,10.5,17.5,10.5,Busy
74,2,6,16.75,28,12.5625,22.375,35,22.375,Busy
74,2,7,43,72,32.25,57.5,90,57.5,Busy
74,2,8,44.75,62.75,33.5625,53.75,78.4375,53.75,Busy
74,2,9,36.75,45.25,27.5625,41,56.5625,41,Busy
74,2,10,31.75,41,23.8125,36.375,51.25,36.375,Busy
74,2,11,32.75,44,24.5625,38.375,55,38.375,Busy
74,2,12,32,48,24,40,60,40,Busy
74,2,13,37,47.25,27.75,42.125,59.0625,42.125,Busy
74,2,14,43.75,54,32.8125,48.875,67.5,48.875,Busy
74,2,15,47.75,66,35.8125,56.875,82.5,56.875,Busy
74,2,16,52.25,70.25,39.1875,61.25,87.8125,61.25,Busy
74,2,17,54.75,73.5,41.0625,64.125,91.875,64.125,Busy
74,2,18,48.5,78,36.375,63.25,97.5,63.25,Busy
74,2,19,44,59,33,51.5,73.75,51.5,Busy
74,2,20,40.75,63,30.5625,51.875,78.75,51.875,Busy
74,2,21,40,57,30,48.5,71.25,48.5,Busy
74,2,22,34,57.5,25.5,45.75,71.875,45.75,Busy
74,2,23,26.25,38.75,19.6875,32.5,48.4375,32.5,Busy
74,3,0,12.25,23,9.1875,17.625,28.75,17.625,Busy
74,3,1,8,12,6,10,15,10,Busy
74,3,2,5,8,3.75,6.5,10,6.5,Busy
74,3,3,2.75,6.25,2.0625,4.5,7.8125,4.5,Busy
74,3,4,4,8.25,3,6.125,10.3125,6.125,Busy
74,3,5,8,13,6,10.5,16.25,10.5,Busy
74,3,6,21.75,33,16.3125,27.375,41.25,27.375,Busy
74,3,7,40.75,79.5,30.5625,60.125,99.375,60.125,Busy
74,3,8,43.75,65,32.8125,54.375,81.25,54.375,Busy
74,3,9,36.75,50,27.5625,43.375,62.5,43.375,Busy
74,3,10,33,47,24.75,40,58.75,40,Busy
74,3,11,38,47,28.5,42.5,58.75,42.5,Busy
74,3,12,36.75,48.25,27.5625,42.5,60.3125,42.5,Busy
74,3,13,38,50.5,28.5,44.25,63.125,44.25,Busy
74,3,14,48.5,60.25,36.375,54.375,75.3125,54.375,Busy
74,3,15,54.25,72,40.6875,63.125,90,63.125,Busy
74,3,16,56.5,74,42.375,65.25,92.5,65.25,Busy
74,3,17,65,89,48.75,77,111.25,77,Busy
74,3,18,60.75,84,45.5625,72.375,105,72.375,Busy
74,3,19,48.25,65.25,36.1875,56.75,81.5625,56.75,Busy
74,3,20,48,64.25,36,56.125,80.3125,56.125,Busy
74,3,21,42,59.25,31.5,50.625,74.0625,50.625,Busy
74,3,22,39,58.75,29.25,48.875,73.4375,48.875,Busy
74,3,23,32,50.75,24,41.375,63.4375,41.375,Busy
74,4,0,20,31.5,15,25.75,39.375,25.75,Busy
74,4,1,11,18,8.25,14.5,22.5,14.5,Busy
74,4,2,6.5,10,4.875,8.25,12.5,8.25,Busy
74,4,3,5,8,3.75,6.5,10,6.5,Busy
74,4,4,6,10.5,4.5,8.25,13.125,8.25,Busy
74,4,5,9,16,6.75,12.5,20,12.5,Busy
74,4,6,22,34.25,16.5,28.125,42.8125,28.125,Busy
74,4,7,40.25,72.25,30.1875,56.25,90.3125,56.25,Busy
74,4,8,37.75,58,28.3125,47.875,72.5,47.875,Busy
74,4,9,39,51,29.25,45,63.75,45,Busy
74,4,10,36.75,51,27.5625,43.875,63.75,43.875,Busy
74,4,11,40.75,54,30.5625,47.375,67.5,47.375,Busy
74,4,12,44,58,33,51,72.5,51,Busy
74,4,13,51,69.5,38.25,60.25,86.875,60.25,Busy
74,4,14,61,80.5,45.75,70.75,100.625,70.75,Busy
74,4,15,69,95.5,51.75,82.25,119.375,82.25,Busy
74,4,16,73,90.5,54.75,81.75,113.125,81.75,Busy
74,4,17,65.75,103,49.3125,84.375,128.75,84.375,Busy
74,4,18,62.25,90,46.6875,76.125,112.5,76.125,Busy
74,4,19,51.25,83.25,38.4375,67.25,104.0625,67.25,Busy
74,4,20,44.75,64.25,33.5625,54.5,80.3125,54.5,Busy
74,4,21,40.75,52.5,30.5625,46.625,65.625,46.625,Busy
74,4,22,39.5,54,29.625,46.75,67.5,46.75,Busy
74,4,23,39,63,29.25,51,78.75,51,Busy
74,5,0,30.5,53,22.875,41.75,66.25,41.75,Busy
74,5,1,21.25,32,15.9375,26.625,40,26.625,Busy
74,5,2,15.5,24,11.625,19.75,30,19.75,Busy
74,5,3,12,19,9,15.5,23.75,15.5,Busy
74,5,4,11,18.75,8.25,14.875,23.4375,14.875,Busy
74,5,5,7,11.5,5.25,9.25,14.375,9.25,Busy
74,5,6,14,21,10.5,17.5,26.25,17.5,Busy
74,5,7,22.75,35,17.0625,28.875,43.75,28.875,Busy
74,5,8,30.75,47.25,23.0625,39,59.0625,39,Busy
74,5,9,42,60,31.5,51,75,51,Busy
74,5,10,46.75,70,35.0625,58.375,87.5,58.375,Busy
74,5,11,52,70.25,39,61.125,87.8125,61.125,Busy
74,5,12,54.75,74.5,41.0625,64.625,93.125,64.625,Busy
74,5,13,55.25,75.25,41.4375,65.25,94.0625,65.25,Busy
74,5,14,54.75,81.25,41.0625,68,101.5625,68,Busy
74,5,15,51,73.5,38.25,62.25,91.875,62.25,Busy
74,5,16,50.75,80.25,38.0625,65.5,100.3125,65.5,Busy
74,5,17,50.75,77.5,38.0625,64.125,96.875,64.125,Busy
74,5,18,48,76.25,36,62.125,95.3125,62.125,Busy
74,5,19,40.75,68,30.5625,54.375,85,54.375,Busy
74,5,20,41.5,61.5,31.125,51.5,76.875,51.5,Busy
74,5,21,34,57.25,25.5,45.625,71.5625,45.625,Busy
74,5,22,38,61.25,28.5,49.625,76.5625,49.625,Busy
74,5,23,46,68.25,34.5,57.125,85.3125,57.125,Busy
74,6,0,33.75,53.25,25.3125,43.5,66.5625,43.5,Busy
74,6,1,24.5,39.5,18.375,32,49.375,32,Busy
74,6,2,16.75,25,12.5625,20.875,31.25,20.875,Busy
74,6,3,14,22,10.5,18,27.5,18,Busy
74,6,4,12,21.5,9,16.75,26.875,16.75,Busy
74,6,5,7,10.75,5.25,8.875,13.4375,8.875,Busy
74,6,6,14,21,10.5,17.5,26.25,17.5,Busy
74,6,7,20,31,15,25.5,38.75,25.5,Busy
74,6,8,26,36.25,19.5,31.125,45.3125,31.125,Busy
74,6,9,41,62,30.75,51.5,77.5,51.5,Busy
74,6,10,44,64.25,33,54.125,80.3125,54.125,Busy
74,6,11,45.25,64.25,33.9375,54.75,80.3125,54.75,Busy
74,6,12,50.75,74.25,38.0625,62.5,92.8125,62.5,Busy
74,6,13,48.75,66.75,36.5625,57.75,83.4375,57.75,Busy
74,6,14,52,66.75,39,59.375,83.4375,59.375,Busy
74,6,15,45.5,66,34.125,55.75,82.5,55.75,Busy
74,6,16,42.5,65,31.875,53.75,81.25,53.75,Busy
74,6,17,39,57.25,29.25,48.125,71.5625,48.125,Busy
74,6,18,37,57.25,27.75,47.125,71.5625,47.125,Busy
74,6,19,31.75,53.25,23.8125,42.5,66.5625,42.5,Busy
74,6,20,28,48.25,21,38.125,60.3125,38.125,Busy
74,6,21,25,37.5,18.75,31.25,46.875,31.25,Busy
74,6,22,19,31,14.25,25,38.75,25,Busy
74,6,23,19,27,14.25,23,33.75,23,Busy
75,0,0,15,24,11.25,19.5,30,19.5,Busy
75,0,1,7,12,5.25,9.5,15,9.5,Busy
75,0,2,5,9.5,3.75,7.25,11.875,7.25,Busy
75,0,3,3,6.25,2.25,4.625,7.8125,4.625,Busy
75,0,4,8.25,14,6.1875,11.125,17.5,11.125,Busy
75,0,5,16,27,12,21.5,33.75,21.5,Busy
75,0,6,49,75,36.75,62,93.75,62,Busy
75,0,7,88,151,66,119.5,188.75,119.5,Busy
75,0,8,103,141,77.25,122,176.25,122,Busy
75,0,9,97,114,72.75,105.5,142.5,105.5,Busy
75,0,10,89,102,66.75,95.5,127.5,95.5,Busy
75,0,11,89,104,66.75,96.5,130,96.5,Busy
75,0,12,91,114,68.25,102.5,142.5,102.5,Busy
75,0,13,90,115,67.5,102.5,143.75,102.5,Busy
75,0,14,101,123,75.75,112,153.75,112,Busy
75,0,15,94,134,70.5,114,167.5,114,Busy
75,0,16,85,112,63.75,98.5,140,98.5,Busy
75,0,17,95,123,71.25,109,153.75,109,Busy
75,0,18,81,113,60.75,97,141.25,97,Busy
75,0,19,61,84,45.75,72.5,105,72.5,Busy
75,0,20,55,81,41.25,68,101.25,68,Busy
75,0,21,53,71,39.75,62,88.75,62,Busy
75,0,22,38,60,28.5,49,75,49,Busy
75,0,23,24,36,18,30,45,30,Busy
75,1,0,14,22.5,10.5,18.25,28.125,18.25,Busy
75,1,1,6,11,4.5,8.5,13.75,8.5,Busy
75,1,2,4,8,3,6,10,6,Busy
75,1,3,3,8,2.25,5.5,10,5.5,Busy
75,1,4,7,12,5.25,9.5,15,9.5,Busy
75,1,5,15,22,11.25,18.5,27.5,18.5,Busy
75,1,6,55,72,41.25,63.5,90,63.5,Busy
75,1,7,113,150,84.75,131.5,187.5,131.5,Busy
75,1,8,113,144,84.75,128.5,180,128.5,Busy
75,1,9,103,131,77.25,117,163.75,117,Busy
75,1,10,101,116,75.75,108.5,145,108.5,Busy
75,1,11,104,121,78,112.5,151.25,112.5,Busy
75,1,12,107,123,80.25,115,153.75,115,Busy
75,1,13,103,126,77.25,114.5,157.5,114.5,Busy
75,1,14,109,129,81.75,119,161.25,119,Busy
75,1,15,103,145,77.25,124,181.25,124,Busy
75,1,16,95,123,71.25,109,153.75,109,Busy
75,1,17,107,145,80.25,126,181.25,126,Busy
75,1,18,99,136,74.25,117.5,170,117.5,Busy
75,1,19,79,105,59.25,92,131.25,92,Busy
75,1,20,72,103,54,87.5,128.75,87.5,Busy
75,1,21,75,99,56.25,87,123.75,87,Busy
75,1,22,55,90,41.25,72.5,112.5,72.5,Busy
75,1,23,37,57,27.75,47,71.25,47,Busy
75,2,0,16,28.5,12,22.25,35.625,22.25,Busy
75,2,1,8.5,14.5,6.375,11.5,18.125,11.5,Busy
